"year","orig_st","dest_st","migrants","orig_lon","orig_lat","dest_lon","dest_lat"
"2014","District of Columbia","Maine",31,-77.0162938383666,38.9047339354987,-69.2266472965953,45.3714242098098
"2014","District of Columbia","Maryland",9055,-77.0162938383666,38.9047339354987,-76.7724523866689,39.036914473022
"2014","District of Columbia","Massachusetts",632,-77.0162938383666,38.9047339354987,-71.7986385975184,42.2532937700256
"2014","District of Columbia","Michigan",161,-77.0162938383666,38.9047339354987,-85.4372224103963,44.3506926780001
"2014","District of Columbia","Minnesota",106,-77.0162938383666,38.9047339354987,-94.3090306036759,46.3164900273599
"2014","District of Columbia","Missouri",69,-77.0162938383666,38.9047339354987,-92.4774033594091,38.3676061825105
"2014","District of Columbia","Nevada",65,-77.0162938383666,38.9047339354987,-116.65521221328,39.356237411394
"2014","District of Columbia","New Hampshire",23,-77.0162938383666,38.9047339354987,-71.5775933046157,43.6856228425331
"2014","District of Columbia","New Jersey",322,-77.0162938383666,38.9047339354987,-74.660776391915,40.1844420259893
"2014","District of Columbia","New Mexico",55,-77.0162938383666,38.9047339354987,-106.108378766226,34.4213651858589
"2014","District of Columbia","New York",1779,-77.0162938383666,38.9047339354987,-75.5031161972462,42.9403814867725
"2014","District of Columbia","North Carolina",492,-77.0162938383666,38.9047339354987,-79.3723769363719,35.5415271209276
"2014","District of Columbia","Ohio",172,-77.0162938383666,38.9047339354987,-82.7900570340388,40.2914443901137
"2014","District of Columbia","Oklahoma",25,-77.0162938383666,38.9047339354987,-97.5082848159072,35.5834794318336
"2014","District of Columbia","Oregon",112,-77.0162938383666,38.9047339354987,-120.555387550411,43.936647274895
"2014","District of Columbia","Pennsylvania",513,-77.0162938383666,38.9047339354987,-77.7995857415218,40.8738319136829
"2014","District of Columbia","Rhode Island",38,-77.0162938383666,38.9047339354987,-71.5536113404232,41.6760728636042
"2014","District of Columbia","South Carolina",134,-77.0162938383666,38.9047339354987,-80.8961364975491,33.9079676527948
"2014","District of Columbia","Tennessee",104,-77.0162938383666,38.9047339354987,-86.3433754771226,35.8429803035594
"2014","District of Columbia","Texas",756,-77.0162938383666,38.9047339354987,-99.3506890602611,31.4844589949927
"2014","District of Columbia","Utah",70,-77.0162938383666,38.9047339354987,-111.678216239653,39.3238169451039
"2014","District of Columbia","Vermont",26,-77.0162938383666,38.9047339354987,-72.6626481297208,44.0751868884938
"2014","District of Columbia","Virginia",4772,-77.0162938383666,38.9047339354987,-78.8122517279173,37.5150164575042
"2014","District of Columbia","Washington",269,-77.0162938383666,38.9047339354987,-120.446851879112,47.3809630731646
"2014","District of Columbia","Wisconsin",41,-77.0162938383666,38.9047339354987,-90.0117179427073,44.6380457856574
"2014","Florida","Alabama",1966,-82.4974657454463,28.6284396330427,-86.8283670868833,32.7898260528563
"2014","Florida","Arizona",2309,-82.4974657454463,28.6284396330427,-111.664407332717,34.2931046167216
"2014","Florida","Arkansas",64,-82.4974657454463,28.6284396330427,-92.4392611425191,34.8997389966697
"2014","Florida","California",9298,-82.4974657454463,28.6284396330427,-119.610695847661,37.2460727464335
"2014","Florida","Colorado",2926,-82.4974657454463,28.6284396330427,-105.547814568319,38.9985455410908
"2014","Florida","Connecticut",2024,-82.4974657454463,28.6284396330427,-72.7256393618199,41.62037081521
"2014","Florida","Delaware",222,-82.4974657454463,28.6284396330427,-75.5004022731314,38.9870085954116
"2014","Florida","District of Columbia",723,-82.4974657454463,28.6284396330427,-77.0162938383666,38.9047339354987
"2014","Florida","Georgia",10394,-82.4974657454463,28.6284396330427,-83.4463379561302,32.6492228432086
"2014","Florida","Illinois",3706,-82.4974657454463,28.6284396330427,-89.1984091644024,40.0650078281546
"2014","Florida","Indiana",658,-82.4974657454463,28.6284396330427,-86.2756558262557,39.9080706873945
"2014","Florida","Kansas",219,-82.4974657454463,28.6284396330427,-98.380204804846,38.484701493662
"2014","Florida","Kentucky",674,-82.4974657454463,28.6284396330427,-85.2904209349879,37.5266323075816
"2014","Florida","Louisiana",738,-82.4974657454463,28.6284396330427,-91.985655837854,31.0584013742724
"2014","Florida","Maine",187,-82.4974657454463,28.6284396330427,-69.2266472965953,45.3714242098098
"2014","Florida","Maryland",2481,-82.4974657454463,28.6284396330427,-76.7724523866689,39.036914473022
"2014","Florida","Massachusetts",4201,-82.4974657454463,28.6284396330427,-71.7986385975184,42.2532937700256
"2014","Florida","Michigan",2150,-82.4974657454463,28.6284396330427,-85.4372224103963,44.3506926780001
"2014","Florida","Minnesota",551,-82.4974657454463,28.6284396330427,-94.3090306036759,46.3164900273599
"2014","Florida","Mississippi",248,-82.4974657454463,28.6284396330427,-89.6652080477112,32.7508606107848
"2014","Florida","Missouri",622,-82.4974657454463,28.6284396330427,-92.4774033594091,38.3676061825105
"2014","Florida","Nebraska",168,-82.4974657454463,28.6284396330427,-99.8108000056133,41.5271419277104
"2014","Florida","Nevada",1985,-82.4974657454463,28.6284396330427,-116.65521221328,39.356237411394
